Id,Country,City,Latitude,Longitude,Altitude,"position.minLat","position.maxLat","position.minLong","position.maxLong","position.lat","position.long","position.Altitude"
2170,Chile,Linares,"-35.8500000","-71.5999985","165.0","-35.855000000000004","-35.845","-71.6049985","-71.5949985","-35.85","-71.5999985","165.0"
2171,Chile,Quillota,"-32.8833333","-71.2666702","133.0","-32.8883333","-32.878333299999994","-71.27167019999999","-71.2616702","-32.8833333","-71.2666702","133.0"
2172,Chile,Penaflor,"-33.6166667","-70.9166641","342.0","-33.621666700000006","-33.6116667","-70.9216641","-70.91166410000001","-33.6166667","-70.9166641","342.0"
2173,Chile,Melipilla,"-33.7000000","-71.2166672","237.0","-33.705000000000005","-33.695","-71.2216672","-71.21166720000001","-33.7","-71.2166672","237.0"
2174,Chile,"San Felipe","-32.7500000","-70.7333298","637.0","-32.755","-32.745","-70.7383298","-70.72832980000001","-32.75","-70.7333298","637.0"
2175,Chile,"Los Andes","-32.8336862","-70.5982742","834.0","-32.838686200000005","-32.8286862","-70.6032742","-70.59327420000001","-32.8336862","-70.5982742","834.0"
2176,Chile,Buin,"-33.7333333","-70.7500000","457.0","-33.7383333","-33.728333299999996","-70.755","-70.745","-33.7333333","-70.75","457.0"
2177,Chile,Talagante,"-33.6666667","-70.9333344","313.0","-33.6716667","-33.6616667","-70.9383344","-70.92833440000001","-33.6666667","-70.9333344","313.0"
2178,Chile,Lota,"-37.0833333","-73.1666641","71.0","-37.0883333","-37.0783333","-73.1716641","-73.16166410000001","-37.0833333","-73.1666641","71.0"
2179,Chile,"Hacienda La Calera","-32.7833333","-71.2166672","202.0","-32.788333300000005","-32.7783333","-71.2216672","-71.21166720000001","-32.7833333","-71.2166672","202.0"
2180,Chile,Tome,"-36.6166667","-72.9499969","120.0","-36.621666700000006","-36.6116667","-72.9549969","-72.9449969","-36.6166667","-72.9499969","120.0"
2181,Chile,Penco,"-36.7333333","-72.9833298","84.0","-36.7383333","-36.728333299999996","-72.9883298","-72.97832980000001","-36.7333333","-72.9833298","84.0"
2182,Chile,Coihaique,"-45.5752397","-72.0661926","355.0","-45.5802397","-45.570239699999995","-72.07119259999999","-72.0611926","-45.5752397","-72.0661926","355.0"
2183,Chile,Vallenar,"-28.5708333","-70.7580566","442.0","-28.5758333","-28.5658333","-70.7630566","-70.75305660000001","-28.5708333","-70.7580566","442.0"
2184,Chile,Angol,"-37.8000000","-72.7166672","79.0","-37.805","-37.794999999999995","-72.7216672","-72.71166720000001","-37.8","-72.7166672","79.0"
2185,Chile,Rengo,"-34.4166667","-70.8666687","288.0","-34.4216667","-34.4116667","-70.8716687","-70.86166870000001","-34.4166667","-70.8666687","288.0"
2186,Chile,Constitucion,"-35.3333333","-72.4166641","57.0","-35.3383333","-35.3283333","-72.4216641","-72.41166410000001","-35.3333333","-72.4166641","57.0"
2187,Chile,Limache,"-33.0166667","-71.2666702","146.0","-33.021666700000004","-33.0116667","-71.27167019999999","-71.2616702","-33.0166667","-71.2666702","146.0"
2188,Chile,"Santa Cruz","-34.6333333","-71.3666687","165.0","-34.6383333","-34.628333299999994","-71.3716687","-71.36166870000001","-34.6333333","-71.3666687","165.0"
2189,Chile,Paine,"-33.8166667","-70.7500000","354.0","-33.8216667","-33.811666699999996","-70.755","-70.745","-33.8166667","-70.75","354.0"
2190,Chile,Villarrica,"-39.2856855","-72.2278976","224.0","-39.2906855","-39.2806855","-72.2328976","-72.22289760000001","-39.2856855","-72.2278976","224.0"
2191,Chile,"San Carlos","-36.4166667","-71.9666672","160.0","-36.4216667","-36.4116667","-71.9716672","-71.96166720000001","-36.4166667","-71.9666672","160.0"
2192,Chile,Cauquenes,"-35.9666667","-72.3499985","136.0","-35.9716667","-35.961666699999995","-72.3549985","-72.3449985","-35.9666667","-72.3499985","136.0"
2193,Chile,Curanilahue,"-37.4666667","-73.3499985","195.0","-37.4716667","-37.461666699999995","-73.3549985","-73.3449985","-37.4666667","-73.3499985","195.0"
2194,Chile,"Las Animas","-39.8086679","-73.2182083","8.0","-39.813667900000006","-39.8036679","-73.2232083","-73.2132083","-39.8086679","-73.2182083","8.0"
2195,Chile,Castro,"-42.4720969","-73.7731934","14.0","-42.4770969","-42.467096899999994","-73.77819339999999","-73.7681934","-42.4720969","-73.7731934","14.0"
2196,Chile,Lampa,"-33.2833333","-70.9000015","623.0","-33.288333300000005","-33.2783333","-70.9050015","-70.8950015","-33.2833333","-70.9000015","623.0"
2197,Chile,Molina,"-35.1166667","-71.2833328","274.0","-35.121666700000006","-35.1116667","-71.28833279999999","-71.2783328","-35.1166667","-71.2833328","274.0"
2198,Chile,Ancud,"-41.8697222","-73.8202744","1.0","-41.8747222","-41.864722199999996","-73.8252744","-73.8152744","-41.8697222","-73.8202744","1.0"
2199,Chile,Machali,"-34.1833333","-70.6666641","555.0","-34.188333300000004","-34.1783333","-70.6716641","-70.66166410000001","-34.1833333","-70.6666641","555.0"
2200,Chile,Parral,"-36.1500000","-71.8333359","163.0","-36.155","-36.144999999999996","-71.83833589999999","-71.8283359","-36.15","-71.8333359","163.0"
2201,Chile,"La Union","-40.2833333","-73.0833359","67.0","-40.288333300000005","-40.2783333","-73.08833589999999","-73.0783359","-40.2833333","-73.0833359","67.0"
2202,Chile,"Puerto Varas","-41.3166667","-72.9833298","88.0","-41.3216667","-41.311666699999996","-72.9883298","-72.97832980000001","-41.3166667","-72.9833298","88.0"
2203,Chile,"La Ligua","-32.4524177","-71.2310562","127.0","-32.4574177","-32.447417699999995","-71.2360562","-71.2260562","-32.4524177","-71.2310562","127.0"
2204,Chile,Arauco,"-37.2463010","-73.3175201","2.0","-37.251301000000005","-37.241301","-73.32252009999999","-73.3125201","-37.246301","-73.3175201","2.0"
2205,Chile,Victoria,"-38.2166667","-72.3333359","335.0","-38.2216667","-38.211666699999995","-72.33833589999999","-72.3283359","-38.2166667","-72.3333359","335.0"
2206,Chile,Tocopilla,"-22.0833333","-70.1999969","67.0","-22.0883333","-22.0783333","-70.2049969","-70.1949969","-22.0833333","-70.1999969","67.0"
2207,Chile,Graneros,"-34.0666667","-70.7333298","456.0","-34.0716667","-34.061666699999996","-70.7383298","-70.72832980000001","-34.0666667","-70.7333298","456.0"
2208,Chile,"El Monte","-33.6833333","-71.0166702","232.0","-33.688333300000004","-33.6783333","-71.02167019999999","-71.0116702","-33.6833333","-71.0166702","232.0"
2209,Chile,Illapel,"-31.6308333","-71.1652756","320.0","-31.635833299999998","-31.6258333","-71.1702756","-71.1602756","-31.6308333","-71.1652756","320.0"
2210,Chile,"San Vicente","-34.4333333","-71.0833359","217.0","-34.438333300000004","-34.4283333","-71.08833589999999","-71.0783359","-34.4333333","-71.0833359","217.0"
2211,Chile,"San Javier","-35.6000000","-71.7500000","53.0","-35.605000000000004","-35.595","-71.755","-71.745","-35.6","-71.75","53.0"
2212,Chile,Lebu,"-37.6166667","-73.6500015","75.0","-37.621666700000006","-37.6116667","-73.6550015","-73.6450015","-37.6166667","-73.6500015","75.0"
2213,Chile,Mulchen,"-37.7166667","-72.2333298","117.0","-37.7216667","-37.711666699999995","-72.2383298","-72.22832980000001","-37.7166667","-72.2333298","117.0"
2214,Chile,Lautaro,"-38.5166667","-72.4499969","235.0","-38.521666700000004","-38.5116667","-72.4549969","-72.4449969","-38.5166667","-72.4499969","235.0"
2215,Chile,Nacimiento,"-37.5000000","-72.6666641","90.0","-37.505","-37.495","-72.6716641","-72.66166410000001","-37.5","-72.6666641","90.0"
2216,Chile,Canete,"-37.8000000","-73.4000015","144.0","-37.805","-37.794999999999995","-73.4050015","-73.3950015","-37.8","-73.4000015","144.0"
2217,Chile,"Puerto Natales","-51.7236255","-72.4874496","41.0","-51.7286255","-51.718625499999995","-72.4924496","-72.48244960000001","-51.7236255","-72.4874496","41.0"
2218,Chile,"Nueva Imperial","-38.7333333","-72.9499969","50.0","-38.7383333","-38.728333299999996","-72.9549969","-72.9449969","-38.7333333","-72.9499969","50.0"
2219,Chile,Cabrero,"-37.0333333","-72.4000015","111.0","-37.038333300000005","-37.0283333","-72.4050015","-72.3950015","-37.0333333","-72.4000015","111.0"
2220,Chile,"Diego de Almagro","-26.3666667","-70.0500031","923.0","-26.3716667","-26.3616667","-70.0550031","-70.0450031","-26.3666667","-70.0500031","923.0"
2221,Chile,Chimbarongo,"-34.7000000","-71.0500031","305.0","-34.705000000000005","-34.695","-71.0550031","-71.0450031","-34.7","-71.0500031","305.0"
2222,Chile,Llaillay,"-32.8500000","-70.9666672","365.0","-32.855000000000004","-32.845","-70.9716672","-70.96166720000001","-32.85","-70.9666672","365.0"
2223,Chile,"La Laja","-37.2666667","-72.6999969","50.0","-37.271666700000004","-37.2616667","-72.7049969","-72.6949969","-37.2666667","-72.6999969","50.0"
2224,Chile,Collipulli,"-37.9500000","-72.4333344","242.0","-37.955000000000005","-37.945","-72.4383344","-72.42833440000001","-37.95","-72.4333344","242.0"
2225,Chile,Panguipulli,"-39.6333333","-72.3333359","268.0","-39.6383333","-39.628333299999994","-72.33833589999999","-72.3283359","-39.6333333","-72.3333359","268.0"
2226,Chile,Loncoche,"-39.3666667","-72.6333313","136.0","-39.371666700000006","-39.3616667","-72.63833129999999","-72.6283313","-39.3666667","-72.6333313","136.0"
2227,Chile,"Rio Bueno","-40.3166667","-72.9666672","40.0","-40.3216667","-40.311666699999996","-72.9716672","-72.96166720000001","-40.3166667","-72.9666672","40.0"
2228,Chile,Traiguen,"-38.2500000","-72.6833344","179.0","-38.255","-38.245","-72.6883344","-72.67833440000001","-38.25","-72.6833344","179.0"
2229,Chile,"Monte Patria","-30.6919444","-70.9466629","524.0","-30.6969444","-30.6869444","-70.9516629","-70.94166290000001","-30.6919444","-70.9466629","524.0"
2230,Chile,Pitrufquen,"-38.9833333","-72.6500015","81.0","-38.9883333","-38.978333299999996","-72.6550015","-72.6450015","-38.9833333","-72.6500015","81.0"
2231,Chile,"San Clemente","-35.5500000","-71.4833298","241.0","-35.555","-35.544999999999995","-71.4883298","-71.47832980000001","-35.55","-71.4833298","241.0"
2232,Chile,Purranque,"-40.9166667","-73.1666641","236.0","-40.9216667","-40.9116667","-73.1716641","-73.16166410000001","-40.9166667","-73.1666641","236.0"
2233,Chile,Vicuna,"-30.0319444","-70.7080536","769.0","-30.0369444","-30.0269444","-70.7130536","-70.7030536","-30.0319444","-70.7080536","769.0"
2234,Chile,Salamanca,"-31.7750000","-70.9722214","467.0","-31.779999999999998","-31.77","-70.97722139999999","-70.9672214","-31.775","-70.9722214","467.0"
2235,Chile,Bulnes,"-36.7333333","-72.3000031","92.0","-36.7383333","-36.728333299999996","-72.3050031","-72.2950031","-36.7333333","-72.3000031","92.0"
2236,Chile,Calbuco,"-41.7666667","-73.1333313","-9999.0","-41.771666700000004","-41.7616667","-73.13833129999999","-73.1283313","-41.7666667","-73.1333313","-9999.0"
2237,Chile,Carahue,"-38.7000000","-73.1666641","3.0","-38.705000000000005","-38.695","-73.1716641","-73.16166410000001","-38.7","-73.1666641","3.0"
2238,Chile,Yumbel,"-37.0833333","-72.5666656","94.0","-37.0883333","-37.0783333","-72.57166559999999","-72.5616656","-37.0833333","-72.5666656","94.0"
2239,Chile,Taltal,"-25.4000000","-70.4833298","34.0","-25.404999999999998","-25.395","-70.4883298","-70.47832980000001","-25.4","-70.4833298","34.0"
2240,China,Shanghai,"31.2222222","121.4580536","6.0","31.217222200000002","31.2272222","121.4530536","121.4630536","31.2222222","121.4580536","6.0"
2241,China,Beijing,"39.9074977","116.3972244","63.0","39.9024977","39.9124977","116.3922244","116.4022244","39.9074977","116.3972244","63.0"
2242,China,Nanchong,"30.8000000","106.0666656","280.0","30.795","30.805","106.0616656","106.07166559999999","30.8","106.0666656","280.0"
2243,China,Kaifeng,"34.7911111","114.3483353","77.0","34.7861111","34.796111100000005","114.3433353","114.3533353","34.7911111","114.3483353","77.0"
2244,China,Wuhan,"30.5833333","114.2666702","25.0","30.5783333","30.5883333","114.2616702","114.27167019999999","30.5833333","114.2666702","25.0"
2245,China,Chongqing,"29.5627778","106.5527802","234.0","29.5577778","29.567777799999998","106.5477802","106.5577802","29.5627778","106.5527802","234.0"
2246,China,Chengdu,"30.6666667","104.0666656","529.0","30.6616667","30.6716667","104.0616656","104.07166559999999","30.6666667","104.0666656","529.0"
2247,China,Tianjin,"39.1422222","117.1766663","8.0","39.1372222","39.1472222","117.1716663","117.18166629999999","39.1422222","117.1766663","8.0"
2248,China,Puyang,"29.4602778","119.8861084","63.0","29.4552778","29.4652778","119.8811084","119.8911084","29.4602778","119.8861084","63.0"
2249,China,Shenyang,"41.7922222","123.4327774","48.0","41.787222199999995","41.7972222","123.42777740000001","123.4377774","41.7922222","123.4327774","48.0"
2250,China,Shiyan,"32.6475000","110.7780533","247.0","32.6425","32.6525","110.7730533","110.78305329999999","32.6475","110.7780533","247.0"
2251,China,Harbin,"45.7500000","126.6500015","168.0","45.745","45.755","126.6450015","126.6550015","45.75","126.6500015","168.0"
2252,China,Lanzhou,"36.0563889","103.7922211","1572.0","36.0513889","36.061388900000004","103.78722110000001","103.7972211","36.0563889","103.7922211","1572.0"
2253,China,Guangzhou,"23.1166667","113.2500000","10.0","23.1116667","23.1216667","113.245","113.255","23.1166667","113.25","10.0"
2254,China,Nanjing,"32.0616667","118.7777786","12.0","32.0566667","32.066666700000006","118.77277860000001","118.7827786","32.0616667","118.7777786","12.0"
2255,China,Taiyuan,"37.8694444","112.5602798","794.0","37.8644444","37.8744444","112.55527980000001","112.5652798","37.8694444","112.5602798","794.0"
2256,China,Yunfu,"22.9333333","112.0333328","77.0","22.928333300000002","22.9383333","112.0283328","112.03833279999999","22.9333333","112.0333328","77.0"
2257,China,Changchun,"43.8800000","125.3227768","212.0","43.875","43.885000000000005","125.3177768","125.3277768","43.88","125.3227768","212.0"
2258,China,Changsha,"28.2000000","112.9666672","46.0","28.195","28.205","112.96166720000001","112.9716672","28.2","112.9666672","46.0"
2259,China,Jinan,"36.6683333","116.9972229","29.0","36.6633333","36.6733333","116.9922229","117.00222289999999","36.6683333","116.9972229","29.0"
2260,China,Dalian,"38.9122222","121.6022186","23.0","38.9072222","38.917222200000005","121.5972186","121.6072186","38.9122222","121.6022186","23.0"
2261,China,Zhengzhou,"34.7577778","113.6486130","107.0","34.7527778","34.7627778","113.643613","113.65361299999999","34.7577778","113.648613","107.0"
2262,China,Shijiazhuang,"38.0413889","114.4786148","79.0","38.0363889","38.046388900000004","114.47361480000001","114.4836148","38.0413889","114.4786148","79.0"
2263,China,Jilin,"43.8508333","126.5602798","186.0","43.845833299999995","43.8558333","126.55527980000001","126.5652798","43.8508333","126.5602798","186.0"
2264,China,Hangzhou,"30.2552778","120.1688919","18.0","30.250277800000003","30.2602778","120.16389190000001","120.1738919","30.2552778","120.1688919","18.0"
2265,China,Nanchang,"28.6833333","115.8833313","19.0","28.678333300000002","28.6883333","115.8783313","115.88833129999999","28.6833333","115.8833313","19.0"
2266,China,Qingdao,"36.0986111","120.3719406","32.0","36.0936111","36.1036111","120.3669406","120.3769406","36.0986111","120.3719406","32.0"
2267,China,Tangshan,"39.6333333","118.1833344","20.0","39.628333299999994","39.6383333","118.17833440000001","118.1883344","39.6333333","118.1833344","20.0"
2268,China,Xinyang,"32.1227778","114.0655594","73.0","32.1177778","32.127777800000004","114.0605594","114.0705594","32.1227778","114.0655594","73.0"
2269,China,Urumqi,"43.8000000","87.5833359","915.0","43.794999999999995","43.805","87.5783359","87.58833589999999","43.8","87.5833359","915.0"
2270,China,Fushun,"41.8558333","123.9233322","90.0","41.8508333","41.8608333","123.91833220000001","123.9283322","41.8558333","123.9233322","90.0"
2271,China,Luoyang,"34.6836111","112.4536133","133.0","34.6786111","34.6886111","112.4486133","112.4586133","34.6836111","112.4536133","133.0"
2272,China,Hefei,"31.8638889","117.2808304","18.0","31.8588889","31.868888899999998","117.2758304","117.2858304","31.8638889","117.2808304","18.0"
2273,China,Handan,"36.6005556","114.4677811","69.0","36.5955556","36.6055556","114.4627811","114.47278109999999","36.6005556","114.4677811","69.0"
2274,China,Suzhou,"31.3113889","120.6180573","4.0","31.3063889","31.3163889","120.61305730000001","120.6230573","31.3113889","120.6180573","4.0"
2275,China,Shantou,"23.3600000","116.6783371","5.0","23.355","23.365","116.6733371","116.68333709999999","23.36","116.6783371","5.0"
2276,China,Baotou,"40.6522222","109.8222198","1055.0","40.647222199999995","40.6572222","109.8172198","109.8272198","40.6522222","109.8222198","1055.0"
2277,China,Anshan,"41.1236111","122.9899979","83.0","41.118611099999995","41.1286111","122.98499790000001","122.9949979","41.1236111","122.9899979","83.0"
2278,China,Xuzhou,"34.2669444","117.1916656","45.0","34.2619444","34.2719444","117.1866656","117.19666559999999","34.2669444","117.1916656","45.0"
2279,China,Fuzhou,"26.0613889","119.3061142","13.0","26.0563889","26.0663889","119.3011142","119.31111419999999","26.0613889","119.3061142","13.0"
2280,China,Guiyang,"26.5833333","106.7166672","1078.0","26.5783333","26.5883333","106.71166720000001","106.7216672","26.5833333","106.7166672","1078.0"
